s,x,y,curvature
2.051465332380271733e-01,1.084953915212727577e-01,4.635168099214077020e-01,-5.098983572260746655e+02
2.058613295210864891e-01,1.107783653860309470e-01,4.619562932707080849e-01,7.987929289239824584e+02
2.065761258041458326e-01,1.136162877075426597e-01,4.619724475199243341e-01,6.171623619843162345e+01
2.072909220872051483e-01,1.163880614253934576e-01,4.618006658942385156e-01,-4.995635241246253599e+02
2.080057183702644918e-01,1.187430366242897828e-01,4.604446596434347283e-01,2.234561608734210552e+02
2.087205146533238076e-01,1.216091364955670384e-01,4.605408653168036048e-01,4.286073397975511767e+01
2.094353109363831233e-01,1.244460477649819569e-01,4.605541469255965970e-01,-3.221091866470789711e+01
2.101501072194424669e-01,1.272962638602835872e-01,4.606052292690559491e-01,-4.808139867574872994e+01
2.108649035025017826e-01,1.297525793673333094e-01,4.595371784258422965e-01,2.152638692649035477e+02
2.115796997855611261e-01,1.324419195487071266e-01,4.591312158705904700e-01,-1.406170929304779804e+02
2.122944960686204419e-01,1.352654946755655063e-01,4.591065887590735084e-01,2.468015332469792433e+00
2.130092923516797854e-01,1.380989088002752274e-01,4.591099409077810112e-01,2.068430289834141789e+00
2.137240886347391011e-01,1.409313434710931234e-01,4.591105204661837802e-01,1.457418328909337313e-01
2.144388849177984446e-01,1.437636007061587895e-01,4.591105464475665476e-01,-1.217126919001500496e-01
2.151536812008577604e-01,1.465958468088322808e-01,4.591105934006261546e-01,5.321069771905907464e-01
2.158684774839170761e-01,1.494273301168549395e-01,4.591084381951368587e-01,7.968285239540197296e+00
2.165832737669764196e-01,1.522548211683266428e-01,4.590949604072163126e-01,1.336958062328007379e+01
2.172980700500357354e-01,1.551179736824128408e-01,4.591828056061448282e-01,-6.571909107896005935e+02
2.180128663330950789e-01,1.573934668628505229e-01,4.576011314216411607e-01,6.480775426006682665e+02
2.187276626161543946e-01,1.602572831298870737e-01,4.576908672938333478e-01,-1.168535640925488472e+01
2.194424588992137382e-01,1.630849111322971723e-01,4.576778244321453304e-01,-7.852770896521469091e+00
2.201572551822730539e-01,1.659163511042332784e-01,4.576756679665817673e-01,-5.676384124375914997e-01
2.208720514653323974e-01,1.687485985956856949e-01,4.576757173523003375e-01,9.467810454161253164e-02
2.215868477483917132e-01,1.715808599760777486e-01,4.576757538931672253e-01,1.733633712278058805e-02
2.223016440314510289e-01,1.744130923031812219e-01,4.576757526764368422e-01,1.007905317272989217e-02
2.230164403145103724e-01,1.772453327803479861e-01,4.576757343311036452e-01,1.484644538231730433e-02
2.237312365975696882e-01,1.800775320931845003e-01,4.576758587838994918e-01,-7.725516290035350231e-01
2.244460328806290317e-01,1.829091772766980872e-01,4.576775189302328406e-01,-3.721822356497616724e+00
2.251608291636883474e-01,1.857417865803487611e-01,4.576764909252806768e-01,4.773498643670806274e+01
2.258756254467476909e-01,1.886126753855050242e-01,4.575666644510100745e-01,3.412505752936935437e+02
2.265904217298070067e-01,1.909263837155276144e-01,4.590397716294150610e-01,-6.767318168833322716e+02
2.273052180128663502e-01,1.937433737585104732e-01,4.590830722319142465e-01,7.149620764177670651e+01
2.280200142959256659e-01,1.965661428790007326e-01,4.591099547960454941e-01,1.436290069920718260e+01
2.287348105789849817e-01,1.994007976223008405e-01,4.591031119939603111e-01,2.818190178031274939e+01
2.294496068620443252e-01,2.022494655743333480e-01,4.590564093160395265e-01,2.836054214459968392e+01
2.301644031451036410e-01,2.047191175037985367e-01,4.600865633621560313e-01,-1.885863413362708343e+02
2.308791994281629845e-01,2.073962305820392094e-01,4.605272826686038212e-01,1.466733337423074772e+02
2.315939957112223002e-01,2.102232259546336912e-01,4.605421538444023910e-01,2.841577217251107257e+01
2.323087919942816437e-01,2.130781977699587049e-01,4.604775937241069039e-01,7.375143698254571234e+01
2.330235882773409595e-01,2.155157061725867795e-01,4.615990835154691885e-01,-2.566821681125944679e+02
2.337383845604003030e-01,2.182218823521596407e-01,4.619572395049508784e-01,1.345026291034897383e+02
2.344531808434596187e-01,2.210472858107079552e-01,4.619766759518009747e-01,3.632696775019469726e+01
2.351679771265189622e-01,2.239067165805329884e-01,4.618993952633277389e-01,1.228431986762077059e+02
2.358827734095782780e-01,2.263134317180887645e-01,4.631083642763006991e-01,-3.316587809789362495e+02
2.365975696926375937e-01,2.290469501111107864e-01,4.633888260299112716e-01,1.214531374265137202e+02
2.373123659756969372e-01,2.318711704350042702e-01,4.634115825223522611e-01,4.426837921542966114e+01
2.380271622587562530e-01,2.347346047013822434e-01,4.633229775311509258e-01,1.745598768047085514e+02
2.387419585418155965e-01,2.371129023872201869e-01,4.646126979682017044e-01,-4.110193040206192450e+02
2.394567548248749123e-01,2.398737685630349392e-01,4.648154731960880692e-01,1.152855425291245695e+02
2.401715511079342558e-01,2.426889158821506909e-01,4.648640426088564981e-01,-1.452847489697089998e+02
2.408863473909935715e-01,2.453421338136105301e-01,4.653726527659553525e-01,1.357103300689953187e+02
2.416011436740529150e-01,2.478407186409863905e-01,4.663206566887569959e-01,3.944394460028642158e+01
2.423159399571122308e-01,2.507125324863364035e-01,4.662082203836112049e-01,1.122445374704446834e+02
2.430307362401715465e-01,2.531154326792400822e-01,4.674279760925455496e-01,-3.541392232673209151e+02
2.437455325232308900e-01,2.558494541128742972e-01,4.677070168469975031e-01,1.095998792110383420e+02
2.444603288062902058e-01,2.587007656049264415e-01,4.676526658160775618e-01,6.545381649153171111e+02
2.451751250893495493e-01,2.609740522668990703e-01,4.692406072368541237e-01,-6.434955159442386048e+02
2.458899213724088650e-01,2.638764585470005919e-01,4.690410921301049751e-01,5.377286147770355456e+02
2.466047176554682085e-01,2.661526313696244150e-01,4.706209291323260602e-01,-7.226787075806416851e+02
2.473195139385275243e-01,2.690426122702354039e-01,4.704567290500303867e-01,4.360049748327806469e+02
2.480343102215868678e-01,2.713376215025523619e-01,4.719829223818569619e-01,-7.411919653506788563e+02
2.487491065046461836e-01,2.741551821155059354e-01,4.720245792262595108e-01,-1.295842969986702009e+01
2.494639027877054993e-01,2.769586965325263606e-01,4.721061357312700824e-01,6.544918625839462720e+02
2.501786990707648428e-01,2.792673873419250774e-01,4.735935271648128997e-01,-3.886524647962280596e+02
2.508934953538241586e-01,2.821467538967443733e-01,4.734595916746406341e-01,8.139371835742243775e+02
2.516082916368834743e-01,2.844617081167458705e-01,4.749292432598348768e-01,-3.023439267381102127e+02
2.523230879199428456e-01,2.869499201667967125e-01,4.759064358687664087e-01,-2.020722014576370213e+02
2.530378842030021613e-01,2.896572088313925097e-01,4.762612425011537032e-01,1.105672270485924571e+02
2.537526804860614771e-01,2.921486292758708747e-01,4.772296190370900471e-01,-1.225160618490863271e+02
2.544674767691207928e-01,2.948039849589709216e-01,4.777319412374144147e-01,3.441502444615598222e+01
2.551822730521801086e-01,2.973428314070858947e-01,4.785653863329756286e-01,-8.851731421281341738e+01
2.558970693352394798e-01,2.999567281694397458e-01,4.791856840305258602e-01,9.311576552229022354e+02
2.566118656182987956e-01,3.022350282041466607e-01,4.807592578570453745e-01,-5.602141130765725165e+02
2.573266619013581114e-01,3.051412101638597552e-01,4.805491701735424281e-01,7.171630698676151496e+02
2.580414581844174271e-01,3.074263180204156454e-01,4.821038373510480035e-01,-5.807953602444513308e+02
2.587562544674767984e-01,3.099626908684208759e-01,4.829441848669576154e-01,-1.341674409410407520e+02
2.594710507505361141e-01,3.125878436727577703e-01,4.835323242838072133e-01,9.976965065619388042e+02
2.601858470335954299e-01,3.149149992892792960e-01,4.849672599612532276e-01,-2.301791277443392971e+02
2.609006433166547456e-01,3.173605628761088093e-01,4.860661106427896505e-01,-4.084637232495296644e+02
2.616154395997140614e-01,3.200152448913380354e-01,4.865704080034709555e-01,5.787109877888924530e+02
2.623302358827734326e-01,3.224172646948713639e-01,4.877924720606596765e-01,8.039771690027259865e+01
2.630450321658327484e-01,3.247753990740074870e-01,4.891395162360979709e-01,-8.028444638203699242e+02
2.637598284488920641e-01,3.274190473100309084e-01,4.896751515196605675e-01,2.488647768919120438e+02
2.644746247319513799e-01,3.299153073743991138e-01,4.906294718534549015e-01,4.269159828241893706e+02
2.651894210150107511e-01,3.322194055289648951e-01,4.921298295021261926e-01,-9.624529231938807925e+02
2.659042172980700669e-01,3.348284141152769733e-01,4.927639728794669938e-01,7.316415268290798224e+01
2.666190135811293827e-01,3.373778281687110359e-01,4.935674197834993837e-01,-3.430775485015150394e+01
2.673338098641886984e-01,3.400062978695526650e-01,4.941464689257624165e-01,5.588089216357319344e+01
2.680486061472480142e-01,3.425630764260244043e-01,4.949288505269282545e-01,6.290995299860198884e+02
2.687634024303073854e-01,3.448586892290739780e-01,4.964535552558330678e-01,-7.387847334267485166e+02
2.694781987133667012e-01,3.474155760481794641e-01,4.972356360813995346e-01,-8.567553263014710296e+01
2.701929949964260169e-01,3.500290612703599313e-01,4.978572527341506571e-01,1.065894721387979416e+03
2.709077912794853327e-01,3.523455554984663007e-01,4.993223732413690219e-01,-3.016643030773736314e+02
2.716225875625447039e-01,3.548142479879791145e-01,5.003550357872862397e-01,-3.168344550422089014e+02
2.723373838456040197e-01,3.574801141865593945e-01,5.008275423030824625e-01,6.579958606069455982e+02
2.730521801286633354e-01,3.596391610442040698e-01,5.027403581966646273e-01,-5.379260247419809815e+01
2.737669764117226512e-01,3.617970909477928321e-01,5.046562226621166269e-01,-3.375430532401510391e+02
2.744817726947820224e-01,3.644836037858236732e-01,5.050699279826524890e-01,6.492009909454807257e+02
2.751965689778413382e-01,3.666035100509751898e-01,5.070937172874615539e-01,-1.681963675784915893e+02
2.759113652609006540e-01,3.691792830222940247e-01,5.078223353696535991e-01,4.444625102827523619e+02
2.766261615439599697e-01,3.714777811464198831e-01,5.093386148476818365e-01,-9.929800801728655415e+02
2.773409578270192855e-01,3.740744490355266128e-01,5.100080051888686850e-01,2.775536632521681923e+01
2.780557541100786567e-01,3.766525077999691162e-01,5.107299341142648164e-01,8.778680413767438040e+02
2.787705503931379725e-01,3.789525195217081643e-01,5.122421389693925242e-01,-5.055014565521528880e+02
2.794853466761972882e-01,3.814656306033193944e-01,5.131485946015528210e-01,-2.027156771063369263e+02
2.802001429592566040e-01,3.841031048720704444e-01,5.137020672238584718e-01,8.785897149507967470e+02
2.809149392423159752e-01,3.864485854313556290e-01,5.150847854566243944e-01,-1.344797911770473320e+02
2.816297355253752910e-01,3.888665561138292537e-01,5.162618232689472064e-01,-5.115388368894043651e+02
2.823445318084346067e-01,3.915224746970175640e-01,5.167626581892961202e-01,4.690094294714357375e+02
2.830593280914939225e-01,3.939502092587877091e-01,5.179119144431884036e-01,1.639224559709152231e+02
2.837741243745532382e-01,3.962909984811830433e-01,5.193081035952634705e-01,-8.478801164903148901e+02
2.844889206576126095e-01,3.989825407669168045e-01,5.197076934833606554e-01,4.098080252710223590e+02
2.852037169406719253e-01,4.010381114584580242e-01,5.219141150677217844e-01,-4.207692569801678815e+02
2.859185132237312410e-01,4.037309940382036721e-01,5.223095623990929859e-01,8.156421862746828992e+02
2.866333095067905568e-01,4.060750915422342566e-01,5.237086395902385005e-01,-1.728136516459902623e+02
2.873481057898499280e-01,4.085075746430410493e-01,5.247679113496234171e-01,-2.182050594415309774e+02
2.880629020729092438e-01,4.112255717929648169e-01,5.246584104294735873e-01,-1.648809018410506440e+02
2.887776983559685595e-01,4.126774094501167722e-01,5.247707994473449489e-01,9.300318460169032733e+02
2.894924946390278753e-01,4.107908967440362380e-01,5.253313064041474911e-01,-6.472594539042590895e+02
2.902072909220871910e-01,4.137235268560467416e-01,5.272751862219939856e-01,3.318642289295756314e+02
2.909220872051465623e-01,4.142408259649468794e-01,5.297602408941581853e-01,-1.052794585593564562e+02
2.916368834882058780e-01,4.155081019267340969e-01,5.320873817408433570e-01,-3.483214952734445546e+02
2.923516797712651938e-01,4.183359597642988814e-01,5.322747961171372388e-01,6.952128124899537909e+01
2.930664760543245095e-01,4.211899446626023447e-01,5.322340430760790220e-01,4.447690519626877403e+02
2.937812723373838808e-01,4.234162413416976967e-01,5.339542321821012516e-01,-3.850738897767248403e+01
2.944960686204431966e-01,4.258248362823536248e-01,5.351576489339038289e-01,-4.227799913515548269e+01
2.952108649035025123e-01,4.282785766309197828e-01,5.362333594577135543e-01,8.266805600942376486e+01
2.959256611865618281e-01,4.304756930318293651e-01,5.380376256775538657e-01,-5.591218054701506617e+02
2.966404574696211438e-01,4.331237669914330679e-01,5.385606536249402110e-01,2.698205330776965525e+02
2.973552537526805151e-01,4.352025947677924389e-01,5.407012609610764020e-01,-5.137323818876734549e+02
2.980700500357398308e-01,4.379109556664384506e-01,5.410530523235580480e-01,5.405914055779159071e+02
2.987848463187991466e-01,4.400710933005501646e-01,5.429624000020329966e-01,-2.685665198133238718e+01
2.994996426018584623e-01,4.422264713991861940e-01,5.448855028987881211e-01,-3.871908637195782035e+02
3.002144388849178336e-01,4.449226802413869253e-01,5.452718552589584933e-01,6.232587095552348728e+02
3.009292351679771493e-01,4.470318084800299907e-01,5.473260939993020990e-01,-1.880903656700433828e+02
3.016440314510364651e-01,4.496152715269647882e-01,5.480329393855037923e-01,3.268918193666149250e+02
3.023588277340957808e-01,4.518881893537051164e-01,5.496222695370238664e-01,-2.818936906710352019e+01
3.030736240171550966e-01,4.542532829563375452e-01,5.509495848567217413e-01,-1.245139082173610774e+02
3.037884203002144679e-01,4.567506215078718790e-01,5.519008570730733476e-01,1.133314454629544201e+02
3.045032165832737836e-01,4.589147158132029780e-01,5.537993448804743313e-01,-6.769777893384547269e+02
3.052180128663330994e-01,4.615886373169709733e-01,5.542493615997911016e-01,3.184200961715074527e+02
3.059328091493924151e-01,4.636592257542463402e-01,5.564132784256095032e-01,-4.526028198725643392e+02
3.066476054324517864e-01,4.663645297922872079e-01,5.567736757763592781e-01,6.210778153233363810e+02
3.073624017155111021e-01,4.685322543677738483e-01,5.586616021463527426e-01,-5.352917279101087189e+01
3.080771979985704179e-01,4.706875286015608228e-01,5.605849667645159684e-01,-3.223066015615398214e+02
3.087919942816297336e-01,4.733676426541769677e-01,5.610169559557337537e-01,7.099834784361581796e+02
3.095067905646890494e-01,4.755382180895453281e-01,5.628967046412315378e-01,-1.038068998794140896e+02
3.102215868477484206e-01,4.777605204725909327e-01,5.646296852283566592e-01,-5.312752043238414323e+00
3.109363831308077364e-01,4.799815576111921001e-01,5.663659484793309717e-01,1.213558323021009357e+02
3.116511794138670521e-01,4.821834358323449643e-01,5.681570798590410698e-01,-7.120700285888977987e+02
3.123659756969263679e-01,4.848357632074517531e-01,5.686680588689380089e-01,2.450224210345569418e+02
3.130807719799857392e-01,4.869728194538491817e-01,5.706432734294744069e-01,-4.911671960784943991e+01
3.137955682630450549e-01,4.891986964813577754e-01,5.723660898697501276e-01,1.366055102250985556e+02
3.145103645461043707e-01,4.914842718560186730e-01,5.739194547207507879e-01,-3.323536622749299454e+02
3.152251608291636864e-01,4.940417121810504186e-01,5.747002287037871193e-01,8.172452377027394732e+01
3.159399571122230022e-01,4.962166057457744750e-01,5.765676713185544644e-01,1.602400162862670356e+02
3.166547533952823734e-01,4.984648641669308100e-01,5.782269248155503805e-01,-4.987654169583869930e+02
3.173695496783416892e-01,5.010856768037635911e-01,5.788273598470781156e-01,2.291104467091688548e+02
3.180843459614010049e-01,5.031762487723567823e-01,5.809344384994274968e-01,-5.725644190360127368e+02
3.187991422444603207e-01,5.058815108670495775e-01,5.812953566608101141e-01,4.601557879459460878e+02
3.195139385275196919e-01,5.080382517288949407e-01,5.832146171934434742e-01,1.855827055211901389e+00
3.202287348105790077e-01,5.101933298402318018e-01,5.851383164614449850e-01,-4.733628178262558777e+02
3.209435310936383234e-01,5.128942089089799650e-01,5.855116210833936075e-01,5.693073959233628329e+02
3.216583273766976392e-01,5.150403896529298642e-01,5.874607634543020929e-01,-7.726208901007153429e+01
3.223731236597569549e-01,5.172616868909475363e-01,5.891964807785357028e-01,-1.969758335659372861e+01
3.230879199428163262e-01,5.194781748366867902e-01,5.909456581479231030e-01,1.423643398886873683e+02
3.238027162258756420e-01,5.217378459813193370e-01,5.925723260127350178e-01,-4.290837286126547951e+02
3.245175125089349577e-01,5.243274197841448769e-01,5.932617712815123623e-01,1.370168585312443099e+02
3.252323087919942735e-01,5.264829834443782719e-01,5.951841676934923608e-01,1.012991473114872676e+01
3.259471050750536447e-01,5.286955160129408471e-01,5.969449394830182998e-01,-1.075701110388423132e+01
3.266619013581129605e-01,5.309047676541693850e-01,5.987147172498044068e-01,3.573355318474769504e+00
3.273766976411722762e-01,5.331074688711892051e-01,6.005033765251955868e-01,-1.990032182929309101e+01
3.280914939242315920e-01,5.353330629178292277e-01,6.022270611684135133e-01,1.205984157144139743e+02
3.288062902072909077e-01,5.375329551703608155e-01,6.040237001499662028e-01,-7.201400643413962825e+02
3.295210864903502790e-01,5.401858087527443564e-01,6.045335311331401229e-01,2.438597306360946391e+02
3.302358827734095947e-01,5.423277401599554404e-01,6.064947774091384858e-01,-1.788434918333269152e+01
3.309506790564689105e-01,5.445450550676598223e-01,6.082416477573008295e-01,-1.233134784101387105e+01
3.316654753395282262e-01,5.467512959258045147e-01,6.100199935833651166e-01,4.311805937330737137e+00
3.323802716225875975e-01,5.489734147538224418e-01,6.117535338546855606e-01,4.690773263939554738e+01
3.330950679056469133e-01,5.511094544576304877e-01,6.137313941695456965e-01,-3.775177876064706766e+02
3.338098641887062290e-01,5.538012635337749012e-01,6.141300436853012190e-01,6.675738035455556201e+02
3.345246604717655448e-01,5.559626117749222329e-01,6.160360264370073891e-01,-9.529684826197829750e+01
3.352394567548248605e-01,5.581846345980424617e-01,6.177694753413502937e-01,-9.878463566678506780e+00
3.359542530378842318e-01,5.604047878007902828e-01,6.195083486848105281e-01,1.284558233021190006e+02
3.366690493209435475e-01,5.626226861801906232e-01,6.212538716927289428e-01,-6.201094073295412272e+02
3.373838456040028633e-01,5.652570170889783530e-01,6.218162862950726844e-01,2.062257395417271653e+02
3.380986418870621790e-01,5.674026982491626736e-01,6.237669683081022987e-01,-8.971343565585044644e+00
3.388134381701215503e-01,5.696186024581672003e-01,6.255181763238498727e-01,-1.165437560449402277e+01
3.395282344531808660e-01,5.718266285634533430e-01,6.272915895846971068e-01,2.427416244071395557e+00
3.402430307362401818e-01,5.740341215653588236e-01,6.290664506121858013e-01,-3.858136747058891758e-01
3.409578270192994975e-01,5.762421238090593700e-01,6.308400834592235995e-01,4.324914382101161664e-02
3.416726233023588133e-01,5.784499112009431343e-01,6.326140123545850313e-01,-2.445916839200088649e-02
3.423874195854181846e-01,5.806578056117859266e-01,6.343879347533789570e-01,2.600297349997022361e-02
3.431022158684775003e-01,5.828656848957840531e-01,6.361616131949087150e-01,2.125254495174448977e-01
3.438170121515368161e-01,5.850732175379045330e-01,6.379365624825348302e-01,-1.834779614790578384e+00
3.445318084345961318e-01,5.872820916247222245e-01,6.397077447926470262e-01,1.055779702588829672e+01
3.452466047176555031e-01,5.894926178847391673e-01,6.414740845694038018e-01,-2.246861859868304379e+01
3.459614010007148188e-01,5.916555598001213001e-01,6.433754958324758855e-01,-9.714712273873435322e+01
3.466761972837741346e-01,5.942128537062374427e-01,6.441566990592478836e-01,3.221522681197309339e+02
3.473909935668334503e-01,5.965027236097898422e-01,6.456974187173959434e-01,-1.472180074222053463e+02
3.481057898498927661e-01,5.987183136962683783e-01,6.474491958108398171e-01,3.043068097220606205e+01
3.488205861329521373e-01,6.009211219727572661e-01,6.492373707576715169e-01,-4.322141791131912214e+00
3.495353824160114531e-01,6.031300746753173181e-01,6.510079025316738432e-01,7.437555345343718760e-02
3.502501786990707688e-01,6.053378091785849291e-01,6.527821429781877072e-01,5.541757029450864458e-01
3.509649749821300846e-01,6.075462076796797062e-01,6.545558260097875669e-01,5.211719170246510019e-02
3.516797712651894559e-01,6.097497311085212646e-01,6.563318274624834192e-01,-5.327574564339875529e+00
3.523945675482487716e-01,6.119768916096516298e-01,6.580964442206799214e-01,3.875924340516797884e+01
3.531093638313080874e-01,6.141488445149455577e-01,6.598875021425442133e-01,-1.764755266691686870e+02
3.538241601143674031e-01,6.160981467072271789e-01,6.617853011561936061e-01,3.701487706417608479e+02
3.545389563974267189e-01,6.173705576904582326e-01,6.640075974428718553e-01,-5.800548734162202180e+00
3.552537526804860901e-01,6.196727089062015192e-01,6.657362618004643018e-01,-6.414898536082904457e+01
3.559685489635454059e-01,6.218861271304425564e-01,6.675075284568666723e-01,1.125111368464390971e+01
3.566833452466047216e-01,6.240889588516215225e-01,6.692838067243745970e-01,-1.716128415385404615e+00
3.573981415296640374e-01,6.262981734516618326e-01,6.710570711012359135e-01,2.851434847982178278e-01
3.581129378127234086e-01,6.285057475722946041e-01,6.728310461812125887e-01,-1.018959444709832907e+00
3.588277340957827244e-01,6.307119518162324079e-01,6.746057751155047910e-01,1.991760706695955008e-01
3.595425303788420401e-01,6.329351376769067894e-01,6.763723205360306912e-01,1.745546075545495057e+01
3.602573266619013559e-01,6.350705226085867627e-01,6.781808950131059666e-01,-1.326148207103352092e+02
3.609721229449606716e-01,6.374385877949928503e-01,6.798779621473155510e-01,1.043849842802538660e+03
3.616869192280200429e-01,6.382235545947488875e-01,6.823339072353249435e-01,-2.464779101502449237e+02
3.624017155110793587e-01,6.406635421640362038e-01,6.839965025740779581e-01,1.082758732277407709e+01
3.631165117941386744e-01,6.428420984974659858e-01,6.857844715477089403e-01,1.458362748529000008e+01
3.638313080771979902e-01,6.450472065591359438e-01,6.875596514012645155e-01,-3.564421320065034759e+00
3.645461043602573614e-01,6.472725591976680182e-01,6.893251766176207163e-01,2.017602795587217557e+01
3.652609006433166772e-01,6.494083629486712139e-01,6.911336566528367698e-01,-1.389292460055090999e+02
3.659756969263759929e-01,6.517473224355541106e-01,6.928447097284783363e-01,1.076936426746299730e+03
3.666904932094353087e-01,6.525683132709466650e-01,6.952834769237767887e-01,-2.141685827946983238e+02
3.674052894924946244e-01,6.549974703807371901e-01,6.969512734309741830e-01,5.033523405275871276e+00
3.681200857755539957e-01,6.571800112432171215e-01,6.987372981110669956e-01,1.122807672539268387e+00
3.688348820586133114e-01,6.593552679413894335e-01,7.005268468262583204e-01,-1.764497110198749397e+01
3.695496783416726272e-01,6.618012048554049453e-01,7.021865931431342522e-01,2.613844751507468231e+02
3.702644746247319429e-01,6.625722228448470696e-01,7.046492256392955511e-01,-1.027233972217701421e+03
3.709792709077913142e-01,6.649483580122075299e-01,7.063425071721358695e-01,1.279218807831652356e+02
3.716940671908506300e-01,6.671024302581926024e-01,7.081421580122099213e-01,1.173370677732778411e+01
3.724088634739099457e-01,6.692631050356168121e-01,7.099386767397628528e-01,-1.617128233605908747e+02
3.731236597569692615e-01,6.714465930909128133e-01,7.117242294542953651e-01,8.522996224948403778e+02
3.738384560400285772e-01,6.724535138337935924e-01,7.140738662694866568e-01,-1.034415838493419955e+02
3.745532523230879485e-01,6.748221357857854263e-01,7.157707048661909877e-01,-4.875711005695769984e+01
3.752680486061472642e-01,6.770087293061211042e-01,7.175547625617093583e-01,3.985881248225901174e+01
3.759828448892065800e-01,6.793915581587464114e-01,7.192448308729854078e-01,1.274626342559181325e+02
3.766976411722658957e-01,6.803478116411539878e-01,7.216185971157528245e-01,-9.857763721556839300e+02
3.774124374553252670e-01,6.825740837272634698e-01,7.233837036796153530e-01,1.565486501811794255e+02
3.781272337383845827e-01,6.847321419951775123e-01,7.251815184536113401e-01,-7.601627498879410361e+00
3.788420300214438985e-01,6.868862554418794231e-01,7.269812278097002034e-01,-1.344942711307346030e+02
3.795568263045032142e-01,6.892365605482799751e-01,7.286868879931699405e-01,1.063287449453161116e+03
3.802716225875625300e-01,6.900362665302944842e-01,7.311356871964936888e-01,-2.349179447297067327e+02
3.809864188706219013e-01,6.924876120772260890e-01,7.327929131155919151e-01,5.340416659767241470e+01
3.817012151536812170e-01,6.946572139604338947e-01,7.345851187742578059e-01,-1.568872759368675247e+02
3.824160114367405328e-01,6.964500519143705937e-01,7.365579504650935361e-01,1.862207315353362276e+02
3.831308077197998485e-01,6.978532812156084120e-01,7.387175110240151721e-01,-7.074797384172390480e+01
3.838456040028592198e-01,7.000232315848009534e-01,7.405095422438741082e-01,5.929433262143489856e+02
3.845604002859185355e-01,7.010634871301899551e-01,7.428430778125950651e-01,-1.640954821206402414e+02
3.852751965689778513e-01,7.035359463075183672e-01,7.444900844503870019e-01,9.726280175248441537e+02
3.859899928520371670e-01,7.043002572994480071e-01,7.469560241291608449e-01,-2.980184406588565480e+02
3.867047891350964828e-01,7.069649149909317254e-01,7.485109194302070890e-01,8.141613502357782863e+02
3.874195854181558540e-01,7.076365525664356504e-01,7.510212442308271674e-01,-4.001115628078496798e+02
3.881343817012151698e-01,7.100350393162201401e-01,7.527036874832409019e-01,-8.248748708777749528e+01
3.888491779842744855e-01,7.123945072281828716e-01,7.544048777050881283e-01,9.841260926423165074e+02
3.895639742673338013e-01,7.131483118433812329e-01,7.568757520655213789e-01,-2.814137628838647629e+02
3.902787705503931726e-01,7.155342429000534077e-01,7.585643183460232253e-01,-1.304225425869844344e+02
3.909935668334524883e-01,7.178257235293594718e-01,7.602981072339251023e-01,1.116195371869152495e+03
3.917083631165118041e-01,7.186766027307113225e-01,7.627224593445839362e-01,-1.805445249589261891e+02
3.924231593995711198e-01,7.210380189647311866e-01,7.644227129689403766e-01,-1.707961759964482837e+02
3.931379556826304356e-01,7.232282172198180037e-01,7.662051028411003273e-01,9.641562268088464407e+02
3.938527519656898068e-01,7.241430314931260881e-01,7.685987368042925816e-01,-2.092855156708748723e+02
3.945675482487491226e-01,7.267042781235750759e-01,7.702032701644122570e-01,9.276595369043391202e+02
3.952823445318084383e-01,7.273950458263670482e-01,7.727044346667357733e-01,-3.700030772503799312e+02
3.959971408148677541e-01,7.301170437669179947e-01,7.742318150062270643e-01,7.591234304151822698e+02
3.967119370979271253e-01,7.308795786652111381e-01,7.766984212848246916e-01,-3.016795398509038364e+02
3.974267333809864411e-01,7.321324246479155029e-01,7.789301839378734993e-01,-7.034553523281315393e+02
3.981415296640457568e-01,7.343810544196336387e-01,7.806845628797358660e-01,9.361318583919012326e+01
3.988563259471050726e-01,7.356526495188044912e-01,7.829072665173782974e-01,-4.614605990524981394e+02
3.995711222301643883e-01,7.375158442283686888e-01,7.848463272486468911e-01,1.428140790123346960e+03
4.002859185132237596e-01,7.386873807834078987e-01,7.871168888283666121e-01,2.230009884329946317e+02
4.010007147962830754e-01,7.394838647585854075e-01,7.895673025964006220e-01,-8.258216710580585413e+02
4.017155110793423911e-01,7.422111364627608232e-01,7.910921959483071531e-01,3.550216540920859529e+02
4.024303073624017069e-01,7.429583311264030820e-01,7.935662467820419064e-01,-1.187486245805747785e+03
4.031451036454610781e-01,7.446372220791374064e-01,7.955937621264960180e-01,-5.244350290394289971e+01
4.038598999285203939e-01,7.463693950050465098e-01,7.975956696421298009e-01,1.356341519004065958e+03
4.045746962115797096e-01,7.471435341593897217e-01,8.000568043597600099e-01,-3.139446994515126335e+02
4.052894924946390254e-01,7.498426211583575363e-01,8.015952052707006059e-01,8.899931204857647344e+02
4.060042887776983411e-01,7.506747975164606013e-01,8.040285119025345484e-01,-1.563463024736808222e+02
4.067190850607577124e-01,7.517905017243133869e-01,8.063258319491033443e-01,-1.663925453875211133e+03
4.074338813438170281e-01,7.535946417957828380e-01,8.082931611728876309e-01,2.308978219517381660e+02
4.081486776268763439e-01,7.551891087932988134e-01,8.103610604083026914e-01,1.008670426556044958e+03
4.088634739099356596e-01,7.561077269573769355e-01,8.127530222190540998e-01,-1.243391406961266767e+02
4.095782701929950309e-01,7.571037117273489159e-01,8.151078940957563468e-01,-7.984947499089817313e+01
4.102930664760543467e-01,7.584896790371387088e-01,8.172756531994865847e-01,4.275242599244155599e+02
